OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
6148,8,356148,95152,5,1,1,18861,*,,19,TI,I,AV.PEÑASCALES-DOCTOR BEDOYA,28,152,TORRELODONES,B3,Avda de los Peñascales N 2,20160203,20160222,,200.8413,40,9,_,28,152,9__5__152__-_1_IT_1_8_18861_*__TI_I_19,-,5152101,AV.PEÑASCALES-DOCTOR BEDOYA,9__5__152_,9__5__152__5152101_1_IT_1,8_18861,8_18861_*,8_18861_
6149,8,356149,95152,5,1,2,18861,*,,19,TI,I,AV.PEÑASCALES-DOCTOR BEDOYA,28,152,TORRELODONES,B3,Avda de los Peñascales N 2,20160203,20160222,,200.8413,40,9,_,28,152,9__5__152__hi_1_IT_2_8_18861_*__TI_I_19,hi,5152102,AV.PEÑASCALES-DOCTOR BEDOYA,9__5__152_,9__5__152__5152102_1_IT_2,8_18861,8_18861_*,8_18861_
6150,8,356143,91152,1,1,1,18862,*,,21,TI,I,AV.FONTANILLA-C.C.ESPACIO TORRELODONES,28,152,TORRELODONES,B3,Avda de la Fontanilla N 2,20160203,20160222,,553.7812,40,9,_,28,152,9__1__152__-_1_IT_1_8_18862_*__TI_I_21,-,1152101,AV.FONTANILLA-C.C.ESPACIO TORRELODONES,9__1__152_,9__1__152__1152101_1_IT_1,8_18862,8_18862_*,8_18862_
6151,8,356143,91152,1,1,1,18863,*,,22,TI,I,AV.FONTANILLA-PARQUE,28,152,TORRELODONES,B3,Avda de la Fontanilla N 2,20160203,20160222,,299.7069,40,9,_,28,152,9__1__152__-_1_IT_1_8_18863_*__TI_I_22,-,1152101,AV.FONTANILLA-PARQUE,9__1__152_,9__1__152__1152101_1_IT_1,8_18863,8_18863_*,8_18863_
6152,8,356163,91152,1,2,1,18864,*,,3,TI,I,AV.FONTANILLA-PARQUE,28,152,TORRELODONES,B3,Avda de la Fontanilla N 2,20160204,20160222,,348.8983,-1,9,_,28,152,9__1__152__-_2_IT_1_8_18864_*__TI_I_3,-,1152201,AV.FONTANILLA-PARQUE,9__1__152_,9__1__152__1152201_2_IT_1,8_18864,8_18864_*,8_18864_
6153,8,356146,92152,2,1,1,19245,*,,15,TI,I,AV. ROBLES-CENTRO GERIÁTRICO,28,152,TORRELODONES,B3,Avda de los Robles N 5,20160203,20160222,,271.2403,40,9,_,28,152,9__2__152__-_1_IT_1_8_19245_*__TI_I_15,-,2152101,AV. ROBLES-CENTRO GERIÁTRICO,9__2__152_,9__2__152__2152101_1_IT_1,8_19245,8_19245_*,8_19245_
6154,8,356146,92152,2,1,1,19246,*,,14,TI,I,AV.ROBLES-CEDRO,28,152,TORRELODONES,B3,Avda de los Robles N 21,20160203,20160222,,291.6946,40,9,_,28,152,9__2__152__-_1_IT_1_8_19246_*__TI_I_14,-,2152101,AV.ROBLES-CEDRO,9__2__152_,9__2__152__2152101_1_IT_1,8_19246,8_19246_*,8_19246_
6155,8,356146,92152,2,1,1,19247,*,,13,TI,I,AV.ROBLES-URB.MONTE LOS ÁNGELES,28,152,TORRELODONES,B3,Avda de los Robles N 70,20160203,20160222,,257.0514,40,9,_,28,152,9__2__152__-_1_IT_1_8_19247_*__TI_I_13,-,2152101,AV.ROBLES-URB.MONTE LOS ÁNGELES,9__2__152_,9__2__152__2152101_1_IT_1,8_19247,8_19247_*,8_19247_
6156,8,356164,95152,5,1,2,19260,*,,20,TI,I,AV.MONTE-ESTANQUE,28,152,TORRELODONES,B3,Avda del Monte N 12,20160204,20160222,,486.4842,40,9,_,28,152,9__5__152__di_1_IT_2_8_19260_*__TI_I_20,di,5152103,AV.MONTE-ESTANQUE,9__5__152_,9__5__152__5152103_1_IT_2,8_19260,8_19260_*,8_19260_
6157,8,356148,95152,5,1,1,19260,*,,29,TI,I,AV.MONTE-ESTANQUE,28,152,TORRELODONES,B3,Avda del Monte N 12,20160203,20160222,,486.4842,40,9,_,28,152,9__5__152__-_1_IT_1_8_19260_*__TI_I_29,-,5152101,AV.MONTE-ESTANQUE,9__5__152_,9__5__152__5152101_1_IT_1,8_19260,8_19260_*,8_19260_
6158,8,356149,95152,5,1,2,19260,*,,29,TI,I,AV.MONTE-ESTANQUE,28,152,TORRELODONES,B3,Avda del Monte N 12,20160203,20160222,,486.4842,40,9,_,28,152,9__5__152__hi_1_IT_2_8_19260_*__TI_I_29,hi,5152102,AV.MONTE-ESTANQUE,9__5__152_,9__5__152__5152102_1_IT_2,8_19260,8_19260_*,8_19260_
6159,8,356147,94152,4,1,1,19261,*,,34,TI,I2,AV.MONTE-TOMILLAR,28,152,TORRELODONES,B3,Avda del Monte N 17,20160203,20160222,,1352.7701,40,9,_,28,152,9__4__152__-_1_IT_1_8_19261_*__TI_I2_34,-,4152101,AV.MONTE-TOMILLAR,9__4__152_,9__4__152__4152101_1_IT_1,8_19261,8_19261_*,8_19261_
6160,8,356147,94152,4,1,1,19262,*,,33,TI,I2,AV.TRANSVERSAL-TOMILLAR,28,152,TORRELODONES,B3,Avda   Transversal N 7,20160203,20160222,,279.2877,40,9,_,28,152,9__4__152__-_1_IT_1_8_19262_*__TI_I2_33,-,4152101,AV.TRANSVERSAL-TOMILLAR,9__4__152_,9__4__152__4152101_1_IT_1,8_19262,8_19262_*,8_19262_
6161,8,356147,94152,4,1,1,19884,*,,4,TI,I,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,28,152,TORRELODONES,B3,Calle   Javier García de Leaniz N 22,20160203,20160222,,146.7423,15,9,_,28,152,9__4__152__-_1_IT_1_8_19884_*__TI_I_4,-,4152101,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,9__4__152_,9__4__152__4152101_1_IT_1,8_19884,8_19884_*,8_19884_
6162,8,356148,95152,5,1,1,19884,*,,4,TI,I,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,28,152,TORRELODONES,B3,Calle   Javier García de Leaniz N 22,20160203,20160222,,146.7423,15,9,_,28,152,9__5__152__-_1_IT_1_8_19884_*__TI_I_4,-,5152101,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,9__5__152_,9__5__152__5152101_1_IT_1,8_19884,8_19884_*,8_19884_
6163,8,356149,95152,5,1,2,19884,*,,4,TI,I,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,28,152,TORRELODONES,B3,Calle   Javier García de Leaniz N 22,20160203,20160222,,146.7423,15,9,_,28,152,9__5__152__hi_1_IT_2_8_19884_*__TI_I_4,hi,5152102,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,9__5__152_,9__5__152__5152102_1_IT_2,8_19884,8_19884_*,8_19884_
6164,8,356146,92152,2,1,1,19884,*,,4,TI,I,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,28,152,TORRELODONES,B3,Calle   Javier García de Leaniz N 22,20160203,20160222,,145.7896,15,9,_,28,152,9__2__152__-_1_IT_1_8_19884_*__TI_I_4,-,2152101,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,9__2__152_,9__2__152__2152101_1_IT_1,8_19884,8_19884_*,8_19884_
6165,8,356143,91152,1,1,1,19884,*,,4,TI,I,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,28,152,TORRELODONES,B3,Calle   Javier García de Leaniz N 22,20160203,20160222,,146.7423,15,9,_,28,152,9__1__152__-_1_IT_1_8_19884_*__TI_I_4,-,1152101,JAVIER GªDE LEANIZ-ESCUELA DE IDIOMAS,9__1__152_,9__1__152__1152101_1_IT_1,8_19884,8_19884_*,8_19884_
6166,8,356163,91152,1,2,1,19886,*,,10,TI,I,NUEVA-HIGUERA,28,152,TORRELODONES,B3,Calle   Nueva N 10,20160204,20160222,,427.211,15,9,_,28,152,9__1__152__-_2_IT_1_8_19886_*__TI_I_10,-,1152201,NUEVA-HIGUERA,9__1__152_,9__1__152__1152201_2_IT_1,8_19886,8_19886_*,8_19886_
6167,8,356147,94152,4,1,1,19886,*,,49,TI,I2,NUEVA-HIGUERA,28,152,TORRELODONES,B3,Calle   Nueva N 10,20160203,20160222,,427.211,15,9,_,28,152,9__4__152__-_1_IT_1_8_19886_*__TI_I2_49,-,4152101,NUEVA-HIGUERA,9__4__152_,9__4__152__4152101_1_IT_1,8_19886,8_19886_*,8_19886_
6168,8,356148,95152,5,1,1,19886,*,,47,TI,I2,NUEVA-HIGUERA,28,152,TORRELODONES,B3,Calle   Nueva N 10,20160203,20160222,,427.211,15,9,_,28,152,9__5__152__-_1_IT_1_8_19886_*__TI_I2_47,-,5152101,NUEVA-HIGUERA,9__5__152_,9__5__152__5152101_1_IT_1,8_19886,8_19886_*,8_19886_
6169,8,356164,95152,5,1,2,19886,*,,38,TI,I2,NUEVA-HIGUERA,28,152,TORRELODONES,B3,Calle   Nueva N 10,20160204,20160222,,427.211,15,9,_,28,152,9__5__152__di_1_IT_2_8_19886_*__TI_I2_38,di,5152103,NUEVA-HIGUERA,9__5__152_,9__5__152__5152103_1_IT_2,8_19886,8_19886_*,8_19886_
6170,8,356149,95152,5,1,2,19886,*,,47,TI,I2,NUEVA-HIGUERA,28,152,TORRELODONES,B3,Calle   Nueva N 10,20160203,20160222,,427.211,15,9,_,28,152,9__5__152__hi_1_IT_2_8_19886_*__TI_I2_47,hi,5152102,NUEVA-HIGUERA,9__5__152_,9__5__152__5152102_1_IT_2,8_19886,8_19886_*,8_19886_
6171,8,347435,93161,3,1,1,12983,*,,14,TI,I2,PARLA-CENTRO DE SALUD,28,161,VALDEMORO,B3,Calle  Parla N 2,20120416,20120504,,212.9448,15,9,_,28,161,9__3__161__-_1_IT_1_8_12983_*__TI_I2_14,-,3161101,PARLA-CENTRO DE SALUD,9__3__161_,9__3__161__3161101_1_IT_1,8_12983,8_12983_*,8_12983_
6172,8,347435,93161,3,1,1,12984,*,,2,TI,I,AV.MAR MEDITERRÁNEO-ATENEA,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 206,20120416,20120504,,208.7364,40,9,_,28,161,9__3__161__-_1_IT_1_8_12984_*__TI_I_2,-,3161101,AV.MAR MEDITERRÁNEO-ATENEA,9__3__161_,9__3__161__3161101_1_IT_1,8_12984,8_12984_*,8_12984_
6173,8,347046,96161,6,1,2,12985,*,,6,TI,I,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20120307,20120305,,228.361,13.36,9,_,28,161,9__6__161__s._1_IT_2_8_12985_*__TI_I_6,s.,6161102,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__6__161_,9__6__161__6161102_1_IT_2,8_12985,8_12985_*,8_12985_
6174,8,354364,92161,2,1,1,12985,*,,6,TI,I,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20150409,20150420,,228.36,13.36,9,_,28,161,9__2__161__-_1_IT_1_8_12985_*__TI_I_6,-,2161101,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__2__161_,9__2__161__2161101_1_IT_1,8_12985,8_12985_*,8_12985_
6175,8,354366,95161,5,1,1,12985,*,,6,TI,I,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20150409,20150420,,228.36,13.36,9,_,28,161,9__5__161__-_1_IT_1_8_12985_*__TI_I_6,-,5161101,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__5__161_,9__5__161__5161101_1_IT_1,8_12985,8_12985_*,8_12985_
6176,8,354367,96161,6,1,1,12985,*,,6,TI,I,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20150409,20150420,,228.361,13.36,9,_,28,161,9__6__161__-_1_IT_1_8_12985_*__TI_I_6,-,6161101,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__6__161_,9__6__161__6161101_1_IT_1,8_12985,8_12985_*,8_12985_
6177,8,347046,96161,6,1,2,16399,*,,29,TI,I2,CTA.VALDERREMATA-COLEGIO,28,161,VALDEMORO,B3,Custa   Valderremata N 7,20120307,20120305,,258.8982,40,9,_,28,161,9__6__161__s._1_IT_2_8_16399_*__TI_I2_29,s.,6161102,CTA.VALDERREMATA-COLEGIO,9__6__161_,9__6__161__6161102_1_IT_2,8_16399,8_16399_*,8_16399_
6178,8,347046,96161,6,1,2,16400,*,,4,TI,I,CTA.VALDERREMATA-COLEGIO,28,161,VALDEMORO,B3,Custa   Valderremata N 7,20120307,20120305,,568.3536,15,9,_,28,161,9__6__161__s._1_IT_2_8_16400_*__TI_I_4,s.,6161102,CTA.VALDERREMATA-COLEGIO,9__6__161_,9__6__161__6161102_1_IT_2,8_16400,8_16400_*,8_16400_
6179,8,347046,96161,6,1,2,16396,*,,2,TI,I,GRAN CANARIA-PºPRADO,28,161,VALDEMORO,B3,Calle   Gran Canaria N 65,20120307,20120305,,507.398,40,9,_,28,161,9__6__161__s._1_IT_2_8_16396_*__TI_I_2,s.,6161102,GRAN CANARIA-PºPRADO,9__6__161_,9__6__161__6161102_1_IT_2,8_16396,8_16396_*,8_16396_
6180,8,347046,96161,6,1,2,16397,*,,30,TI,I2,CTA.VALDERREMATA-TANATORIO,28,161,VALDEMORO,B3,Custa  Valderremata N 7,20120307,20120305,,524.5277,15,9,_,28,161,9__6__161__s._1_IT_2_8_16397_*__TI_I2_30,s.,6161102,CTA.VALDERREMATA-TANATORIO,9__6__161_,9__6__161__6161102_1_IT_2,8_16397,8_16397_*,8_16397_
6181,8,347046,96161,6,1,2,16398,*,,3,TI,I,CTA.VALDERREMATA-TANATORIO,28,161,VALDEMORO,B3,Custa  Valderremata N 7,20120307,20120305,,224.1432,13.36,9,_,28,161,9__6__161__s._1_IT_2_8_16398_*__TI_I_3,s.,6161102,CTA.VALDERREMATA-TANATORIO,9__6__161_,9__6__161__6161102_1_IT_2,8_16398,8_16398_*,8_16398_
6182,8,347435,93161,3,1,1,12888,*,,10,TI,I2,DOCTOR FLEMING-DOCTOR CASTELO,28,161,VALDEMORO,B3,Calle  Doctor Fleming N 22,20120416,20120504,,459.6918,40,9,_,28,161,9__3__161__-_1_IT_1_8_12888_*__TI_I2_10,-,3161101,DOCTOR FLEMING-DOCTOR CASTELO,9__3__161_,9__3__161__3161101_1_IT_1,8_12888,8_12888_*,8_12888_
6183,8,347435,93161,3,1,1,12889,*,,11,TI,I2,GUARDIA CIVIL-COLEGIO,28,161,VALDEMORO,B3,Calle de la Guardia Civil N 10,20120416,20120504,,348.674,15,9,_,28,161,9__3__161__-_1_IT_1_8_12889_*__TI_I2_11,-,3161101,GUARDIA CIVIL-COLEGIO,9__3__161_,9__3__161__3161101_1_IT_1,8_12889,8_12889_*,8_12889_
6184,8,354368,97161,7,1,1,12889,*,,5,TI,I,GUARDIA CIVIL-COLEGIO,28,161,VALDEMORO,B3,Calle de la Guardia Civil N 10,20150409,20150420,,520.3,40,9,_,28,161,9__7__161__-_1_IT_1_8_12889_*__TI_I_5,-,7161101,GUARDIA CIVIL-COLEGIO,9__7__161_,9__7__161__7161101_1_IT_1,8_12889,8_12889_*,8_12889_
6185,8,347435,93161,3,1,1,12890,*,,19,TI,I2,AGUADO-AV.HISPANOAMÉRICA,28,161,VALDEMORO,B3,Calle  Aguado N 93,20120416,20120504,,356.736,15,9,_,28,161,9__3__161__-_1_IT_1_8_12890_*__TI_I2_19,-,3161101,AGUADO-AV.HISPANOAMÉRICA,9__3__161_,9__3__161__3161101_1_IT_1,8_12890,8_12890_*,8_12890_
6186,8,347046,96161,6,1,2,12892,*,,27,TI,I2,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20120307,20120305,,178.8282,40,9,_,28,161,9__6__161__s._1_IT_2_8_12892_*__TI_I2_27,s.,6161102,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__6__161_,9__6__161__6161102_1_IT_2,8_12892,8_12892_*,8_12892_
6187,8,354364,92161,2,1,1,12892,*,,18,TI,I2,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20150409,20150420,,355.1408,40,9,_,28,161,9__2__161__-_1_IT_1_8_12892_*__TI_I2_18,-,2161101,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__2__161_,9__2__161__2161101_1_IT_1,8_12892,8_12892_*,8_12892_
6188,8,354366,95161,5,1,1,12892,*,,24,TI,I2,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20150409,20150420,,292.7334,40,9,_,28,161,9__5__161__-_1_IT_1_8_12892_*__TI_I2_24,-,5161101,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__5__161_,9__5__161__5161101_1_IT_1,8_12892,8_12892_*,8_12892_
6189,8,354367,96161,6,1,1,12892,*,,27,TI,I2,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 1,20150409,20150420,,178.8282,40,9,_,28,161,9__6__161__-_1_IT_1_8_12892_*__TI_I2_27,-,6161101,PºE.TIERNO GALVÁN-PARQUE TIERNO GALVÁN,9__6__161_,9__6__161__6161101_1_IT_1,8_12892,8_12892_*,8_12892_
6190,8,354363,91161,1,1,1,11833,*,,14,TI,I2,HERENCIA-INSTITUTO,28,161,VALDEMORO,B3,Calle   Herencia N 6,20150409,20150420,,196.4499,15,9,_,28,161,9__1__161__-_1_IT_1_8_11833_*__TI_I2_14,-,1161101,HERENCIA-INSTITUTO,9__1__161_,9__1__161__1161101_1_IT_1,8_11833,8_11833_*,8_11833_
6191,8,347435,93161,3,1,1,11834,*,,6,TI,I,LUIS PLANELLES-SESEÑA,28,161,VALDEMORO,B3,Calle  Luis Planelles N 47,20120416,20120504,,380.7909,15,9,_,28,161,9__3__161__-_1_IT_1_8_11834_*__TI_I_6,-,3161101,LUIS PLANELLES-SESEÑA,9__3__161_,9__3__161__3161101_1_IT_1,8_11834,8_11834_*,8_11834_
6192,8,354363,91161,1,1,1,11834,*,,15,TI,I2,LUIS PLANELLES-SESEÑA,28,161,VALDEMORO,B3,Calle  Luis Planelles N 47,20150409,20150420,,252.6556,15,9,_,28,161,9__1__161__-_1_IT_1_8_11834_*__TI_I2_15,-,1161101,LUIS PLANELLES-SESEÑA,9__1__161_,9__1__161__1161101_1_IT_1,8_11834,8_11834_*,8_11834_
6193,8,347435,93161,3,1,1,11837,*,,17,TI,I2,ESPINILLO-LIBERTAD,28,161,VALDEMORO,B3,Calle del Espinillo N 1,20120416,20120504,,702.4373,15,9,_,28,161,9__3__161__-_1_IT_1_8_11837_*__TI_I2_17,-,3161101,ESPINILLO-LIBERTAD,9__3__161_,9__3__161__3161101_1_IT_1,8_11837,8_11837_*,8_11837_
6194,8,347435,93161,3,1,1,11035,*,,8,TI,I,ESTRIBO-AV.ANDALUCÍA,28,161,VALDEMORO,B3,Calle   Estribo N 4,20120416,20120504,,258.6977,15,9,_,28,161,9__3__161__-_1_IT_1_8_11035_*__TI_I_8,-,3161101,ESTRIBO-AV.ANDALUCÍA,9__3__161_,9__3__161__3161101_1_IT_1,8_11035,8_11035_*,8_11035_
6195,8,354363,91161,1,1,1,11035,*,,17,TI,I2,ESTRIBO-AV.ANDALUCÍA,28,161,VALDEMORO,B3,Calle   Estribo N 4,20150409,20150420,,258.6977,15,9,_,28,161,9__1__161__-_1_IT_1_8_11035_*__TI_I2_17,-,1161101,ESTRIBO-AV.ANDALUCÍA,9__1__161_,9__1__161__1161101_1_IT_1,8_11035,8_11035_*,8_11035_
6196,8,347046,96161,6,1,2,11984,*,,5,TI,I,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20120307,20120305,,278.4472,40,9,_,28,161,9__6__161__s._1_IT_2_8_11984_*__TI_I_5,s.,6161102,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__6__161_,9__6__161__6161102_1_IT_2,8_11984,8_11984_*,8_11984_
6197,8,354364,92161,2,1,1,11984,*,,5,TI,I,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20150409,20150420,,648.0748,13.36,9,_,28,161,9__2__161__-_1_IT_1_8_11984_*__TI_I_5,-,2161101,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__2__161_,9__2__161__2161101_1_IT_1,8_11984,8_11984_*,8_11984_
6198,8,354366,95161,5,1,1,11984,*,,5,TI,I,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20150409,20150420,,648.0748,13.36,9,_,28,161,9__5__161__-_1_IT_1_8_11984_*__TI_I_5,-,5161101,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__5__161_,9__5__161__5161101_1_IT_1,8_11984,8_11984_*,8_11984_
6199,8,354367,96161,6,1,1,11984,*,,5,TI,I,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20150409,20150420,,648.0748,13.36,9,_,28,161,9__6__161__-_1_IT_1_8_11984_*__TI_I_5,-,6161101,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__6__161_,9__6__161__6161101_1_IT_1,8_11984,8_11984_*,8_11984_
6200,8,347046,96161,6,1,2,11985,*,,28,TI,I2,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20120307,20120305,,276.7364,40,9,_,28,161,9__6__161__s._1_IT_2_8_11985_*__TI_I2_28,s.,6161102,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__6__161_,9__6__161__6161102_1_IT_2,8_11985,8_11985_*,8_11985_
6201,8,354364,92161,2,1,1,11985,*,,19,TI,I2,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20150409,20150420,,276.7745,40,9,_,28,161,9__2__161__-_1_IT_1_8_11985_*__TI_I2_19,-,2161101,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__2__161_,9__2__161__2161101_1_IT_1,8_11985,8_11985_*,8_11985_
6202,8,354366,95161,5,1,1,11985,*,,25,TI,I2,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20150409,20150420,,276.7745,40,9,_,28,161,9__5__161__-_1_IT_1_8_11985_*__TI_I2_25,-,5161101,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__5__161_,9__5__161__5161101_1_IT_1,8_11985,8_11985_*,8_11985_
6203,8,354367,96161,6,1,1,11985,*,,28,TI,I2,PºENRIQUE TIERNO GALVÁN-COLEGIO,28,161,VALDEMORO,B3,Paseo de Enrique Tierno Galván N 23,20150409,20150420,,276.7364,40,9,_,28,161,9__6__161__-_1_IT_1_8_11985_*__TI_I2_28,-,6161101,PºENRIQUE TIERNO GALVÁN-COLEGIO,9__6__161_,9__6__161__6161101_1_IT_1,8_11985,8_11985_*,8_11985_
6204,8,354364,92161,2,1,1,11986,*,,7,TI,I,AV.MAR MEDITERRÁNEO-CENTRO COMERCIAL,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 40,20150409,20150420,,286.159,13.36,9,_,28,161,9__2__161__-_1_IT_1_8_11986_*__TI_I_7,-,2161101,AV.MAR MEDITERRÁNEO-CENTRO COMERCIAL,9__2__161_,9__2__161__2161101_1_IT_1,8_11986,8_11986_*,8_11986_
6205,8,354364,92161,2,1,1,11987,*,,17,TI,I2,AV.MAR MEDITERRÁNEO-CENTRO COMERCIAL,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 42,20150409,20150420,,245.7366,40,9,_,28,161,9__2__161__-_1_IT_1_8_11987_*__TI_I2_17,-,2161101,AV.MAR MEDITERRÁNEO-CENTRO COMERCIAL,9__2__161_,9__2__161__2161101_1_IT_1,8_11987,8_11987_*,8_11987_
6206,8,354364,92161,2,1,1,11988,*,,8,TI,I,AV.MAR MEDITERRÁNEO-CIBELES,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo SN SN,20150409,20150420,,228.595,13.36,9,_,28,161,9__2__161__-_1_IT_1_8_11988_*__TI_I_8,-,2161101,AV.MAR MEDITERRÁNEO-CIBELES,9__2__161_,9__2__161__2161101_1_IT_1,8_11988,8_11988_*,8_11988_
6207,8,354364,92161,2,1,1,11989,*,,16,TI,I2,AV.MAR MEDITERRÁNEO-OLIMPO,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 72,20150409,20150420,,292.121,40,9,_,28,161,9__2__161__-_1_IT_1_8_11989_*__TI_I2_16,-,2161101,AV.MAR MEDITERRÁNEO-OLIMPO,9__2__161_,9__2__161__2161101_1_IT_1,8_11989,8_11989_*,8_11989_
6208,8,347435,93161,3,1,1,11990,*,,22,TI,I2,AV.MAR MEDITERRÁNEO-VENUS,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 106,20120416,20120504,,348.5075,40,9,_,28,161,9__3__161__-_1_IT_1_8_11990_*__TI_I2_22,-,3161101,AV.MAR MEDITERRÁNEO-VENUS,9__3__161_,9__3__161__3161101_1_IT_1,8_11990,8_11990_*,8_11990_
6209,8,354364,92161,2,1,1,11990,*,,9,TI,I,AV.MAR MEDITERRÁNEO-VENUS,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 106,20150409,20150420,,316.5167,40,9,_,28,161,9__2__161__-_1_IT_1_8_11990_*__TI_I_9,-,2161101,AV.MAR MEDITERRÁNEO-VENUS,9__2__161_,9__2__161__2161101_1_IT_1,8_11990,8_11990_*,8_11990_
6210,8,347435,93161,3,1,1,11991,*,,3,TI,I,AV.MAR MEDITERRÁNEO-AFRODITA,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 75,20120416,20120504,,395.7232,40,9,_,28,161,9__3__161__-_1_IT_1_8_11991_*__TI_I_3,-,3161101,AV.MAR MEDITERRÁNEO-AFRODITA,9__3__161_,9__3__161__3161101_1_IT_1,8_11991,8_11991_*,8_11991_
6211,8,354364,92161,2,1,1,11991,*,,15,TI,I2,AV.MAR MEDITERRÁNEO-AFRODITA,28,161,VALDEMORO,B3,Avda del Mar Mediterráneo N 75,20150409,20150420,,438.4189,40,9,_,28,161,9__2__161__-_1_IT_1_8_11991_*__TI_I2_15,-,2161101,AV.MAR MEDITERRÁNEO-AFRODITA,9__2__161_,9__2__161__2161101_1_IT_1,8_11991,8_11991_*,8_11991_
